date,open,high,low,close,volume,name
2020-08-17,11.814222675861915,12.370978035804624,11.780329457725347,12.298455238342285,621300000,NVDA
2020-08-18,12.411101331228595,12.4569580890922,12.048488317284814,12.222442626953125,503448000,NVDA
2020-08-19,12.25808179421536,12.2765233703233,12.06020134386817,12.10057544708252,622624000,NVDA
2020-08-20,11.937586621194678,12.336336512012126,11.841636804823311,12.103067398071289,921388000,NVDA
2020-08-21,12.1636278600698,12.768731759096145,12.157147924649754,12.64387321472168,999868000,NVDA
2020-08-24,12.843496661926606,12.872157255268558,12.46842193112684,12.68050765991211,490564000,NVDA
2020-08-25,12.591287301376083,12.721379418961828,12.534465227435302,12.710165023803711,289076000,NVDA
2020-08-26,12.759259223864719,12.828292963210076,12.638138827521349,12.733091354370117,321244000,NVDA
2020-08-27,12.741565638892766,12.809852136248413,12.52723722782958,12.588794708251953,317604000,NVDA
2020-08-28,12.635397753609917,13.106919461625502,12.602999032124476,13.106670379638672,537160000,NVDA
2020-08-31,13.141558884024912,13.53258331919998,12.997012445873757,13.332710266113281,500840000,NVDA
2020-09-01,13.441902677517321,13.954200805159887,13.39852566947182,13.781939506530762,511316000,NVDA
2020-09-02,14.66219357317035,14.685129285164995,13.860715112306982,14.305953979492188,874012000,NVDA
2020-09-03,13.7896660800064,13.845258409765144,12.842351212713929,12.978714942932129,945128000,NVDA
2020-09-04,12.747621689654373,13.137766594734604,11.671671508568563,12.586828231811523,1463684000,NVDA
2020-09-08,11.701334951037689,12.514530378514648,11.671170849217182,11.8793306350708,795728000,NVDA
2020-09-09,12.364954477774559,12.77304810544928,12.19717990579111,12.679064750671387,736200000,NVDA
2020-09-10,12.952540662224163,13.028326088127391,12.132614095814029,12.276955604553223,698684000,NVDA
2020-09-11,12.450214127832941,12.616741974034015,11.86213057539192,12.130121231079102,636928000,NVDA
2020-09-14,13.044030538363547,13.277368457227388,12.595551684233675,12.835869789123535,1201744000,NVDA
2020-09-15,13.242467447288245,13.261164645739267,12.791496079857982,12.95428466796875,727556000,NVDA
2020-09-16,12.920631381307581,13.05574840144365,12.478385182667795,12.479132652282715,556384000,NVDA
2020-09-17,12.09796111206173,12.554168561079699,12.00073682318354,12.428275108337402,792512000,NVDA
2020-09-18,12.558160170126719,12.59680035864452,11.954870351426399,12.154803276062012,698460000,NVDA
2020-09-21,11.891297472586864,12.48710865177015,11.87085522758472,12.481873512268066,721044000,NVDA
2020-09-22,12.539462041311948,12.612255692913461,12.121148176635554,12.602034568786621,646452000,NVDA
2020-09-23,12.53996118667017,12.691033747756514,12.045114387450207,12.08948802947998,647012000,NVDA
2020-09-24,12.038134678986184,12.533979075156818,11.980048865072016,12.313104629516602,731240000,NVDA
2020-09-25,12.412321260999738,12.847088913975117,12.211141642104423,12.837366104125977,588016000,NVDA
2020-09-28,13.003396455941221,13.01486431307844,12.713966913536748,12.998161315917969,573808000,NVDA
2020-09-29,12.900935401404537,13.404757416189517,12.896697839002085,13.188370704650879,621460000,NVDA
2020-09-30,13.120314949362195,13.58400093299412,13.11308560645882,13.492260932922363,689184000,NVDA
2020-10-01,13.719120764175257,13.723856640926932,13.422710036317856,13.57602596282959,525004000,NVDA
2020-10-02,13.187624646988372,13.481291747029147,13.01411565780834,13.025334358215332,552496000,NVDA
2020-10-05,13.19859280204667,13.605688871353124,13.185379898911647,13.603943824768066,479820000,NVDA
2020-10-06,13.790912538846504,14.102031014887272,13.626378912282439,13.697676658630371,784420000,NVDA
2020-10-07,13.960184149288075,14.079346579055626,13.824318723499319,13.924534797668457,418084000,NVDA
2020-10-08,14.035222921184438,14.044696575667912,13.71911934730389,13.799640655517578,378900000,NVDA
2020-10-09,13.728093532709506,13.785181762362626,13.622143994073076,13.723855018615723,346892000,NVDA
2020-10-12,13.949965306655184,14.306455077205118,13.87318324566752,14.185796737670898,434744000,NVDA
2020-10-13,14.256097812311952,14.30795090419816,13.97913272800129,14.20798397064209,344604000,NVDA
2020-10-14,14.250110977054945,14.302213213520593,13.92054540692798,14.055413246154785,276100000,NVDA
2020-10-15,13.771717965175402,13.96616655043912,13.728839271462054,13.93051815032959,267224000,NVDA
2020-10-16,13.997079350551035,14.081590006126707,13.75351935018236,13.772465705871582,242392000,NVDA
2020-10-19,13.863707599950652,13.943979743092198,13.368859935970532,13.459603309631348,298068000,NVDA
2020-10-20,13.545111399910018,13.760750671359045,13.468827658433291,13.60693645477295,229212000,NVDA
2020-10-21,13.58649244824044,13.752521970186317,13.4394092809451,13.486525535583496,219596000,NVDA
2020-10-22,13.48428287385015,13.573280248327762,13.194354086688874,13.32323932647705,290480000,NVDA
2020-10-23,13.411988843803893,13.554834469898108,13.253687904677285,13.55184268951416,233484000,NVDA
2020-10-26,13.389051589019187,13.654050436736322,13.00164938563719,13.104108810424805,336896000,NVDA
2020-10-27,13.26839441094757,13.40401067992946,13.154217964584463,13.358888626098633,250520000,NVDA
2020-10-28,13.160700694642038,13.22252574848295,12.573365536090716,12.591314315795898,376520000,NVDA
2020-10-29,12.802216263565922,13.155465047866585,12.713966356620004,12.987192153930664,320080000,NVDA
2020-10-30,12.813684031398273,12.899938783652384,12.265238237462876,12.498577117919922,416820000,NVDA
2020-11-02,12.621977632470886,12.800471655594036,12.359970526300085,12.545195579528809,299652000,NVDA
2020-11-03,12.672584168776096,13.067963247210123,12.567132947229258,12.982705116271973,272900000,NVDA
2020-11-04,13.35141008354108,13.788422073614077,13.29930783996193,13.755265235900879,410228000,NVDA
2020-11-05,14.122475232956015,14.298475788547558,13.951459709824155,14.11998176574707,319028000,NVDA
2020-11-06,14.069874922786369,14.547521335695338,13.85573247910042,14.52084732055664,383348000,NVDA
2020-11-09,14.51137305301552,14.649980165222349,13.572284952160675,13.592227935791016,582976000,NVDA
2020-11-10,13.568044688977848,13.568044688977848,12.592559889097497,12.733909606933594,644068000,NVDA
2020-11-11,13.016859430799956,13.397032377962866,12.911657358908876,13.380080223083496,404744000,NVDA
2020-11-12,13.440906585109737,13.727095186966844,13.278367138998329,13.418719291687012,365812000,NVDA
2020-11-13,13.588736840374597,13.63011964575671,13.022342262740194,13.259420394897461,346312000,NVDA
2020-11-16,13.135271768563559,13.610923915350146,13.118818879868384,13.47705364227295,413776000,NVDA
2020-11-17,13.514198314969704,13.557824480521182,13.266151587137804,13.384316444396973,312028000,NVDA
2020-11-18,13.427196348216757,13.56729935460424,13.147738756049474,13.390799522399902,510924000,NVDA
2020-11-19,13.175411360049369,13.449384676382163,13.062979936947078,13.402268409729004,565936000,NVDA
2020-11-20,13.415976148008992,13.456361373094802,13.02807466787557,13.050761222839355,341088000,NVDA
2020-11-23,13.134024991203972,13.344677297528287,12.978714907011033,13.102863311767578,361356000,NVDA
2020-11-24,13.105356692056006,13.124801360679664,12.848584740877987,12.92112922668457,346500000,NVDA
2020-11-25,12.995667804438579,13.231997507949355,12.9832033221443,13.197345733642578,259916000,NVDA
2020-11-27,13.337199113899981,13.369607527553674,13.133276881046438,13.223770141601562,167276000,NVDA
2020-11-30,13.227510941007175,13.374594116121465,12.935587950362823,13.363624572753906,286952000,NVDA
2020-12-01,13.454116791334018,13.490513607197762,13.190862054274431,13.352155685424805,296948000,NVDA
2020-12-02,13.312769797882366,13.634856910792232,13.196848297978697,13.506221771240234,283360000,NVDA
2020-12-03,13.553103135838985,13.625419831845909,13.295258375732002,13.362088203430176,199520000,NVDA
2020-12-04,13.41445382920532,13.52567229706257,13.354855486379277,13.523926734924316,202244000,NVDA
2020-12-07,13.566816901857145,13.696487909258146,13.465823529786944,13.57230281829834,223244000,NVDA
2020-12-08,13.55060881228248,13.564324079450317,13.24787696533459,13.316204071044922,271920000,NVDA
2020-12-09,13.266828022664328,13.380040325422412,12.835672295237968,12.898014068603516,401300000,NVDA
2020-12-10,12.836423932365703,13.035668233267451,12.816972563968788,12.939412117004395,207764000,NVDA
2020-12-11,12.934421647039887,12.987038689759416,12.790536917760553,12.980305671691895,209264000,NVDA
2020-12-14,13.054865848905582,13.354854229588417,13.04439247706169,13.275056838989258,270156000,NVDA
2020-12-15,13.405726079217924,13.429914719137528,13.153367258404982,13.326677322387695,193016000,NVDA
2020-12-16,13.388518493162861,13.403231630658988,13.179050103055882,13.208974838256836,223116000,NVDA
2020-12-17,13.332908923077822,13.345627267700346,13.145135929927608,13.307474136352539,231384000,NVDA
2020-12-18,13.345130895930414,13.37106510000088,13.037412522907099,13.238402366638184,342064000,NVDA
2020-12-21,13.041652207189234,13.336154743291376,12.934673489360456,13.298500061035156,302332000,NVDA
2020-12-22,13.285532154922203,13.303486237493283,13.020953435206877,13.244635581970215,185580000,NVDA
2020-12-23,13.222441676578416,13.241393630882225,12.972077637170282,12.976316452026367,179144000,NVDA
2020-12-24,13.004244352090097,13.099253345742927,12.905994415663905,12.960854530334473,97884000,NVDA
2020-12-28,13.029432922316941,13.029432922316941,12.73094080906941,12.86734390258789,212564000,NVDA
2020-12-29,12.892280047923489,13.039406683962792,12.809739213157185,12.910483360290527,170372000,NVDA
2020-12-30,12.95736481779954,13.180299278698694,12.864102327321278,13.112471580505371,225396000,NVDA
2020-12-31,13.10324541208181,13.117708370603225,12.882305741851358,13.021951675415039,192424000,NVDA
2021-01-04,13.071075014259156,13.617937253184316,12.929683536103846,13.080301284790039,560640000,NVDA
2021-01-05,13.066585226914984,13.409464962853612,13.053867833033584,13.370813369750977,322760000,NVDA
2021-01-06,13.189025903228465,13.21146898051102,12.554137853647285,12.582565307617188,580424000,NVDA
2021-01-07,12.934670884848757,13.34388294771848,12.853876570510359,13.31021785736084,461480000,NVDA
2021-01-08,13.328672767579421,13.387024011640758,13.008983746525816,13.243139266967773,292528000,NVDA
2021-01-11,13.384781056873084,13.925659015477953,13.328673830845181,13.587018013000488,518344000,NVDA
2021-01-12,13.717686942321217,13.719682686253778,13.311219159709442,13.450614929199219,291476000,NVDA
2021-01-13,13.455849480783481,13.590507953024117,13.351115747658586,13.497493743896484,210028000,NVDA
2021-01-14,13.54063241077688,13.565319508460634,13.147131374665802,13.166831016540527,283120000,NVDA
2021-01-15,13.194513161607556,13.291516959156493,12.815974424538906,12.826946258544922,277780000,NVDA
2021-01-19,12.983299152566303,13.060852534701333,12.811485407168059,12.992277145385742,226188000,NVDA
2021-01-20,13.078556305374537,13.396499747172495,13.023696188713965,13.331913948059082,258572000,NVDA
2021-01-21,13.384529967096498,13.963810217377501,13.219449255271742,13.832393646240234,337780000,NVDA
2021-01-22,13.705214497083224,13.806707271600692,13.592749890662216,13.677783966064453,246820000,NVDA
2021-01-25,13.746859439045993,13.793491153850361,13.202989870995756,13.618684768676758,251112000,NVDA
2021-01-26,13.54612010399891,13.610207445100107,13.353608850561153,13.401238441467285,163980000,NVDA
2021-01-27,13.19650758610802,13.199251020163084,12.76136222633586,12.885048866271973,371272000,NVDA
2021-01-28,12.963349659946056,13.305980213848557,12.927689774292137,13.017960548400879,228316000,NVDA
2021-01-29,13.041900354432046,13.300993160747021,12.878814423264464,12.956866264343262,271552000,NVDA
2021-02-01,13.020205278479072,13.23715439869331,12.870085980865984,13.203490257263184,217204000,NVDA
2021-02-02,13.364828530650929,13.53763915818023,13.251864516446984,13.522428512573242,220440000,NVDA
2021-02-03,13.601480443722016,13.896482375462666,13.482283746814621,13.496248245239258,245408000,NVDA
2021-02-04,13.496745791592817,13.638884970224268,13.30398530959993,13.629658699035645,201340000,NVDA
2021-02-05,13.690253523117413,13.702472457169042,13.51145660552487,13.556591987609863,169152000,NVDA
2021-02-08,13.692498868772935,14.437109081351414,13.692498868772935,14.40219783782959,434624000,NVDA
2021-02-09,14.304443612962642,14.546329986008569,14.186493090155277,14.227140426635742,287560000,NVDA
2021-02-10,14.426633882919301,14.867265088454701,14.305192236351298,14.726871490478516,485352000,NVDA
2021-02-11,14.94232659903093,15.233587193911164,14.887216301615677,15.212141036987305,450828000,NVDA
2021-02-12,15.011901299685418,15.25254061631727,14.737596888059311,14.923376083374023,374756000,NVDA
2021-02-16,15.026114553341094,15.333584638692967,14.91215359677489,15.291440963745117,321960000,NVDA
2021-02-17,15.132591746484465,15.184959557403344,14.742581830187515,14.868263244628906,274756000,NVDA
2021-02-18,14.691713759507659,14.835598508211458,14.538103327557812,14.791460990905762,233868000,NVDA
2021-02-19,14.986464363253281,15.138578451468971,14.809164714592843,14.888712882995605,271724000,NVDA
2021-02-22,14.737346407000135,15.094939317725894,14.288735034962478,14.31940746307373,325884000,NVDA
2021-02-23,14.039617719228591,14.202704597494797,13.355603710065333,14.106199264526367,391780000,NVDA
2021-02-24,14.086996832158047,14.47002451469111,13.721174588784693,14.46229362487793,448320000,NVDA
2021-02-25,14.009940962707455,14.338357738910632,13.18279098232047,13.273809432983398,824436000,NVDA
2021-02-26,13.71768391501332,13.819425928931539,13.327175511220458,13.679780960083008,500932000,NVDA
2021-03-01,13.839874971467454,13.889748585040069,13.51893980441267,13.806709289550781,353184000,NVDA
2021-03-02,13.864810276774925,13.885258561465347,13.362086496082524,13.372310638427734,264116000,NVDA
2021-03-03,13.392261732487302,13.417447294302892,12.766349724081724,12.772335052490234,377592000,NVDA
2021-03-04,12.768346120151662,12.942155627067855,12.053161117413548,12.338935852050781,573344000,NVDA
2021-03-05,12.518228597600988,12.518228597600988,11.64968256301427,12.429952621459961,542840000,NVDA
2021-03-08,12.418481545794283,12.439677521258226,11.537218104389597,11.5639009475708,543112000,NVDA
2021-03-09,12.103718242398234,12.589153938315821,12.032873437278445,12.492865562438965,521824000,NVDA
2021-03-10,12.81241243724179,12.951606958556766,12.430250793922445,12.440977096557617,384376000,NVDA
2021-03-11,12.921673557131088,13.01771355706238,12.706645054025108,12.965078353881836,299916000,NVDA
2021-03-12,12.620583999355297,12.860558400755847,12.562461935365478,12.827879905700684,243964000,NVDA
2021-03-15,12.8366115802332,13.177863550898612,12.739324988634598,13.162397384643555,221988000,NVDA
2021-03-16,13.327284186317586,13.48294309504035,13.088058697454366,13.262177467346191,272128000,NVDA
2021-03-17,13.01122902623933,13.423824434704699,12.96108888179867,13.3120698928833,243864000,NVDA
2021-03-18,13.107765604480443,13.155161360505517,12.689182867740671,12.694670677185059,293896000,NVDA
2021-03-19,12.722113224860605,12.893238325938107,12.584914154910189,12.81765365600586,299208000,NVDA
2021-03-22,12.884505556862722,13.365201337258199,12.878518163290803,13.1574068069458,297804000,NVDA
2021-03-23,13.225259928723792,13.31531254949399,12.992769743364054,13.04216194152832,222048000,NVDA
2021-03-24,13.122482525266653,13.130465398896835,12.609108289899638,12.615344047546387,245840000,NVDA
2021-03-25,12.472159381233677,12.686938567451504,12.245157043451567,12.507830619812012,295144000,NVDA
2021-03-26,12.527038669855795,12.828128822785654,12.34643482196047,12.811165809631348,363968000,NVDA
2021-03-29,12.792208261932126,13.033928838288299,12.672221531884153,12.919928550720215,273520000,NVDA
2021-03-30,12.813912609279685,12.946871407349017,12.677212165282276,12.843597412109375,200204000,NVDA
2021-03-31,12.98703115701372,13.441035855598896,12.954103345801142,13.319053649902344,314776000,NVDA
2021-04-01,13.542564667727822,13.839662938961883,13.481697266878992,13.781540870666504,308276000,NVDA
2021-04-05,13.8371679548941,13.983347150384231,13.702961643984072,13.956905364990234,255672000,NVDA
2021-04-06,13.969126602542314,14.023507014345926,13.743371814079422,13.831178665161133,191744000,NVDA
2021-04-07,13.85039005068795,14.212346705643668,13.681510694712742,14.112565994262695,251284000,NVDA
2021-04-08,14.221577027023853,14.439848580798873,14.217834429624835,14.285686492919922,244416000,NVDA
2021-04-09,14.182911465292467,14.376487399978567,14.143997206045507,14.368504524230957,195172000,NVDA
2021-04-12,14.258492879219649,15.318918096183516,14.108321784134619,15.175731658935547,869324000,NVDA
2021-04-13,15.198184480501855,15.665659888021139,15.092665699100655,15.645204544067383,676212000,NVDA
2021-04-14,15.590823016791958,15.686114119457885,15.194192441181238,15.243584632873535,385500000,NVDA
2021-04-15,15.628241420804386,16.17878474757404,15.597309090815079,16.101953506469727,598480000,NVDA
2021-04-16,16.017887847997564,16.13039224236671,15.830548638001163,15.87769603729248,335208000,NVDA
2021-04-19,15.502518866981706,15.772926050056606,15.199682500787166,15.328150749206543,404420000,NVDA
2021-04-20,15.2897323339473,15.463102203802215,14.930270810439842,15.138065338134766,334132000,NVDA
2021-04-21,15.085679513842445,15.328896916496383,15.069216084835492,15.32690143585205,216776000,NVDA
2021-04-22,15.341369073383262,15.40473057839554,14.751162625410291,14.817767143249512,277788000,NVDA
2021-04-23,14.901584770656287,15.301458385544525,14.867659693269173,15.231861114501953,227500000,NVDA
2021-04-26,15.151787737676853,15.445144372581304,15.09191855117164,15.444146156311035,197796000,NVDA
2021-04-27,15.544424764978839,15.636223539949636,15.320914745553782,15.348105430603027,164572000,NVDA
2021-04-28,15.330894227668153,15.498277676293545,15.182219958648238,15.243335723876953,209416000,NVDA
2021-04-29,15.366318155517524,15.402738303235866,15.03853682605245,15.29123306274414,173196000,NVDA
2021-04-30,15.14131028514638,15.33139292435199,14.964197795937878,14.976670265197754,201912000,NVDA
2021-05-03,15.091917896623228,15.21340147755802,14.75515647295377,14.804298400878906,203912000,NVDA
